ts,device,co2,temp,rh,rssi
1770191500079,dev01,674,23.1,66.7,
1770191500281,dev01,949,20.8,39.4,
1770191500485,dev01,1077,23.5,72.3,
1770191500695,dev01,503,20.4,50,
1770191500913,dev01,1065,23.6,41.3,
1770191501126,dev01,1060,21.5,43.6,
1770191501338,dev01,999,20.7,72.6,
1770191501550,dev01,936,27.3,65.4,
1770191501762,dev01,634,21,50.5,
1770191501972,dev01,570,26.1,74.2,
1770191502183,dev01,635,26.8,38.2,
1770191502394,dev01,708,26,67.3,
1770191502605,dev01,1212,25.7,45.7,
1770191502816,dev01,419,26.4,71.7,
1770191503026,dev01,445,23.2,39.7,
1770191503228,dev01,747,27.8,46,
1770191503435,dev01,1282,25.3,61.2,
1770191503637,dev01,1124,20.7,36.7,
1770191503847,dev01,631,23.5,44.9,
1770191504054,dev01,991,24.1,40.3,
1770191504264,dev01,442,28,65.8,
1770191504472,dev01,1165,22.6,39.1,
1770191504681,dev01,850,24.2,65.9,
1770191504886,dev01,500,20,72,
1770191505092,dev01,759,21.7,74,
1770191505298,dev01,659,27.2,41.3,
1770191505513,dev01,958,24.4,65.4,
1770191505714,dev01,1168,21.1,69.9,
1770191505924,dev01,767,23.5,37.2,
1770191506139,dev01,754,21,71.4,
1770191506354,dev01,965,27.6,40.1,
1770191506557,dev01,1254,22.9,39.7,
1770191506756,dev01,1088,21.9,72.1,
1770191506965,dev01,984,21,53.6,
1770191507172,dev01,494,20.3,48.1,
1770191507373,dev01,830,26.4,39.7,
1770191507574,dev01,880,27.1,49.4,
1770191507781,dev01,961,22.9,50.8,
1770191508013,dev01,493,24.7,41.5,
1770191508224,dev01,1097,20.3,74.2,
1770191508424,dev01,578,21.8,43.2,
1770191508635,dev01,914,22.8,39.7,
1770191508844,dev01,783,20.9,72.2,
1770191509045,dev01,721,24.7,66,
1770191509254,dev01,658,27.2,56.3,
1770191509458,dev01,576,26.3,56.6,
1770191509469,dev02,812,27.1,45.2,
1770191509658,dev01,1210,22.4,73.7,
1770191509672,dev02,1106,27.2,67.7,
1770191509859,dev01,786,21.3,63.7,
1770191509875,dev02,730,25.8,64.7,
1770191510065,dev01,521,21.8,48.5,
1770191510079,dev02,1130,27.1,54.2,
1770191510279,dev02,601,23.2,38.1,
1770191510280,dev01,1222,24.4,42.9,
1770191510487,dev02,544,24.3,50.2,
1770191510487,dev01,1284,20.6,43.5,
1770191510692,dev01,1251,25.7,49.5,
1770191510692,dev02,1061,27.7,60,
1770191510910,dev02,462,22.9,70,
1770191510912,dev01,862,21.2,73.4,
1770191511116,dev01,1256,21,71.4,
1770191511116,dev02,1118,22.1,66.9,
1770191511318,dev02,1222,22.3,48.7,
1770191511319,dev01,586,25.1,39,
1770191511518,dev02,853,20.2,42.1,
1770191511533,dev01,913,23.6,38.5,
1770191511723,dev02,1111,27.9,64.6,
1770191511738,dev01,1295,24.7,69.4,
1770191511935,dev02,766,24.5,72.2,
1770191511947,dev01,985,27.9,42.5,
1770191512144,dev02,487,23.1,61.3,
1770191512159,dev01,756,24.5,46.6,
1770191512360,dev01,1292,26.7,53.4,
1770191512360,dev02,631,26.2,69.3,
1770191512567,dev01,1179,27.6,73.2,
1770191512567,dev02,1068,27.8,68.7,
1770191512778,dev01,1003,23.2,61.8,
1770191512778,dev02,499,25.1,69.4,
1770191512983,dev02,1083,21.8,47.4,
1770191512983,dev01,1129,21.6,72.1,
1770191513194,dev01,702,22.9,45.8,
1770191513194,dev02,1103,21.9,58.4,
1770191513408,dev02,634,26.2,70.7,
1770191513408,dev01,555,21.5,67.6,
1770191513609,dev02,850,26.3,48.3,
1770191513609,dev01,926,24.6,70,
1770191513816,dev01,600,20.3,50.5,
1770191513816,dev02,863,27.7,53.7,
1770191514028,dev01,431,28,35.3,
1770191514028,dev02,450,22.8,71,
1770191514239,dev01,980,21.1,46.7,
1770191514238,dev02,510,23,47.7,
1770191514449,dev01,509,20.3,40.5,
1770191514449,dev02,1020,27.4,59.5,
1770191514658,dev01,948,22.2,48.3,
1770191514658,dev02,617,23.4,42.4,
1770191514873,dev02,1094,25.8,43.9,
1770191514873,dev01,476,20.5,53,
1770191515072,dev02,655,24.6,61.4,
1770191515072,dev01,750,27,70.1,
1770191515281,dev02,1185,22.6,50.7,
1770191515281,dev01,1042,25.6,72.3,
1770191515489,dev02,1212,23.3,61.3,
1770191515490,dev01,691,21.8,41.6,
1770191515705,dev02,523,20.2,41.5,
1770191515705,dev01,1008,26.7,67.8,
1770191515909,dev02,972,20.7,66.5,
1770191515909,dev01,459,22.6,57.4,
1770191516113,dev01,415,27.9,38.8,
1770191516113,dev02,861,27.2,44.4,
1770191516316,dev02,580,26.7,48.9,
1770191516316,dev01,732,25.9,37.6,
1770191516526,dev02,952,22.5,59.7,
1770191516526,dev01,1257,24.7,73.8,
1770191516731,dev02,1215,22.1,68.6,
1770191516734,dev01,437,21.6,64.4,
1770191516940,dev02,850,26.2,60.2,
1770191516940,dev01,1223,26.6,64.6,
1770191517152,dev01,660,25.8,65.1,
1770191517153,dev02,1232,24.7,39.3,
1770191517355,dev02,403,21.9,46.3,
1770191517355,dev01,407,22.4,54.3,
1770191517558,dev01,447,24.6,71.6,
1770191517558,dev02,993,25.4,60.2,
1770191517762,dev01,853,21.3,38.1,
1770191517762,dev02,902,20.5,37.5,
1770191517963,dev01,1164,27.5,70.7,
1770191517963,dev02,1107,27.7,56.1,
1770191518168,dev01,1203,23.4,47.6,
1770191518168,dev02,532,20.2,40,
1770191518374,dev01,636,24.8,38.1,
1770191518374,dev02,837,27.2,37.2,
1770191518579,dev02,1189,25.5,47.8,
1770191518579,dev01,495,27,48.9,
1770191518790,dev01,1000,24.1,55.6,
1770191518790,dev02,1200,20.2,70.3,
1770191518995,dev02,1221,25.3,53.8,
1770191518995,dev01,735,24,52,
1770191519200,dev02,1168,22.6,53,
1770191519200,dev01,730,25.5,65,
1770191519401,dev01,753,27.3,49,
1770191519401,dev02,599,27.8,51.1,
1770191519610,dev01,649,21.6,36.3,
1770191519610,dev02,1216,26.9,47.1,
1770191519819,dev01,946,27.1,53.1,
1770191519819,dev02,1040,22.2,35.9,
1770191520022,dev02,952,25,55.3,
1770191520022,dev01,913,20.2,35.7,
1770191520233,dev01,1180,28,42.8,
1770191520233,dev02,1098,22.7,41.8,
1770191520440,dev02,709,21,48.2,
1770191520441,dev01,1041,25.5,61.7,
1770191520644,dev01,1012,28,46,
1770191520644,dev02,493,22,36.3,
1770191520849,dev01,847,22.9,50.9,
1770191520849,dev02,698,22.2,43.9,
1770191521050,dev01,1209,21.5,62.1,
1770191521050,dev02,1052,20.6,56.7,
1770191521263,dev02,803,21.9,51.6,
1770191521263,dev01,880,26.2,59.7,
1770191521470,dev02,1205,21.8,48.3,
1770191521472,dev01,609,25.1,39.3,
1770191521676,dev02,541,23.1,52.3,
1770191521676,dev01,1296,21.6,61.1,
1770191521881,dev01,1077,26.2,60.5,
1770191521881,dev02,1109,21.4,73.8,
1770191522087,dev02,1150,27.9,59.1,
1770191522088,dev01,1010,25,43.4,
1770191522297,dev02,670,20.1,36,
1770191522297,dev01,536,21.3,71.5,
1770191522504,dev02,854,25.1,71.1,
1770191522505,dev01,969,24.3,51.8,
1770191522714,dev02,710,26.7,52.7,
1770191522715,dev01,992,25.8,62.9,
1770191522921,dev02,919,27.1,60.3,
1770191522923,dev01,771,23.6,64.8,
1770191523125,dev01,1007,22.5,43.9,
1770191523125,dev02,673,26.4,67.7,
1770191523334,dev02,838,22.4,60.6,
1770191523334,dev01,404,26.1,64.3,
1770191523544,dev02,1058,26.4,63.4,
1770191523544,dev01,739,25.6,69.9,
1770191523754,dev01,773,23.4,44.4,
1770191523754,dev02,497,22.7,54.6,
1770191523958,dev01,740,21,57.2,
1770191523958,dev02,563,25.8,41.2,
1770191524169,dev02,751,27.7,57.8,
1770191524169,dev01,624,25.4,55.3,
1770191524377,dev02,818,20.1,67.9,
1770191524378,dev01,951,27.2,70.8,
1770191524579,dev01,530,26.7,73.5,
1770191524579,dev02,1263,21,55.6,
1770191524782,dev02,1060,21.5,46.9,
1770191524782,dev01,1211,25.2,55.2,
1770191524983,dev01,1083,21.7,61.1,
1770191524983,dev02,1165,22.7,50.5,
1770191525191,dev01,1175,21.2,53.2,
1770191525191,dev02,979,24.7,67.4,
1770191525396,dev01,508,20.7,72.3,
1770191525396,dev02,524,28,65.7,
1770191525601,dev01,767,23.3,43.7,
1770191525601,dev02,939,24.9,68,
1770191525811,dev01,900,25,53,
1770191525811,dev02,1208,23.6,41.6,
1770191526018,dev02,1259,22.7,47.7,
1770191526018,dev01,948,21.4,42.7,
1770191526233,dev01,918,26.5,52,
1770191526234,dev02,434,20.4,69.7,
1770191526440,dev01,784,23.5,65.4,
1770191526440,dev02,821,24.5,51.3,
1770191526649,dev02,1007,26.7,49.1,
1770191526649,dev01,786,26,71.1,
1770191526860,dev01,623,26.4,51,
1770191526861,dev02,1016,25.9,55.4,
1770191527066,dev02,836,25.2,64.6,
1770191527066,dev01,1215,22.7,50.3,
1770191527273,dev02,1012,20.5,50.7,
1770191527273,dev01,1159,22.9,60.5,
1770191527474,dev02,935,23.1,72.7,
1770191527474,dev01,466,24.4,46.1,
1770191527689,dev01,785,20.1,74.3,
1770191527689,dev02,1261,25.8,48,
1770191527901,dev02,522,21.8,51.2,
1770191527902,dev01,685,23.8,53.7,
1770191528104,dev01,983,27.8,49,
1770191528104,dev02,622,24.2,63.7,
1770191528312,dev02,1128,22.3,42.4,
1770191528313,dev01,1163,26,43.2,
1770191528521,dev01,1144,26.6,56.8,
1770191528521,dev02,1148,22.9,48.6,
1770191528732,dev01,1197,26.7,35.2,
1770191528733,dev02,469,23.9,60.6,
1770191528947,dev01,599,24.5,38.8,
1770191528947,dev02,946,21.2,45.6,
1770191529158,dev02,999,21.9,71.3,
1770191529158,dev01,915,20.1,40.4,
1770191529358,dev02,1297,26.6,71.9,
1770191529358,dev01,506,27.5,68,
1770191529569,dev01,682,26.5,62.5,
1770191529570,dev02,511,25.4,73.5,
1770191529779,dev02,405,22,74.9,
1770191529779,dev01,1041,22,45.3,
1770191529990,dev01,873,22,65.6,
1770191529990,dev02,557,20.8,66.5,
1770191530202,dev02,426,27.7,46.9,
1770191530203,dev01,1076,27.3,60.6,
1770191530405,dev02,1210,26.8,37.8,
1770191530406,dev01,751,25.6,67.8,
1770191530611,dev02,534,22.7,61.1,
1770191530611,dev01,417,20.6,43.1,
1770191530819,dev02,588,21.4,42,
1770191530819,dev01,720,20.5,73.1,
1770191531028,dev02,1192,20.3,69.9,
1770191531031,dev01,864,27.3,52.3,
1770191531236,dev02,1184,22.4,45,
1770191531238,dev01,1204,21.6,44.9,
1770191531445,dev01,683,21.9,55.4,
1770191531445,dev02,596,23,57,
1770191531659,dev02,1293,23.4,68.7,
1770191531659,dev01,1064,27.2,55.5,
1770191531861,dev01,1238,26,69.4,
1770191531861,dev02,1254,24.5,72.4,
1770191532073,dev02,709,27.7,67.4,
1770191532073,dev01,426,22.3,37.6,
1770191532284,dev02,1067,22.2,64.6,
1770191532286,dev01,575,24.1,58.9,
1770191532491,dev01,584,21,68.3,
1770191532492,dev02,1078,26.7,61.7,
1770191532692,dev01,516,21.9,63.6,
1770191532692,dev02,1024,21.6,36.7,
1770191532904,dev01,414,25.1,40.5,
1770191532906,dev02,598,24,51.3,
1770191533116,dev01,659,23.1,61.1,
1770191533116,dev02,730,26.5,38.7,
1770191533317,dev01,495,21.6,45.7,
1770191533317,dev02,1100,20.6,72.2,
1770191533525,dev01,853,20.8,73.2,
1770191533525,dev02,1251,23.1,68.1,
1770191533733,dev02,709,23.3,53.5,
1770191533735,dev01,917,24.1,41.7,
1770191533936,dev01,414,24.6,55,
1770191533939,dev02,670,24.4,36.4,
1770191534138,dev01,1066,24.3,35.6,
1770191534150,dev02,994,24.1,45.3,
1770191534341,dev01,875,21.1,44.9,
1770191534356,dev02,500,26.7,73.1,
1770191534554,dev01,1278,21.7,68.6,
1770191534567,dev02,1070,21.1,50,
1770191534766,dev01,1138,23.9,44.6,
1770191534780,dev02,593,25.7,53,
1770191534969,dev01,692,20,54.2,
1770191534983,dev02,1126,26.6,55.5,
1770191535172,dev01,1145,26.3,38.9,
1770191535188,dev02,781,23.5,73.9,
1770191535381,dev01,1148,23.2,60.6,
1770191535393,dev02,999,26.3,62.2,
1770191535586,dev01,1002,21.3,42.8,
1770191535598,dev02,1028,24.1,72.1,
1770191535787,dev01,412,21.7,73.5,
1770191535803,dev02,802,20,63.9,
1770191535990,dev01,919,22.5,39.2,
1770191536005,dev02,677,26.2,43.3,
1770191536199,dev01,962,22.4,41.1,
1770191536215,dev02,1073,21.4,58.2,
1770191536409,dev01,1138,24.8,60.1,
1770191536427,dev02,673,25.5,53.6,
1770191536615,dev01,988,20,46.1,
1770191536628,dev02,658,25.3,50.1,
1770191536819,dev01,1269,25.8,74.6,
1770191536835,dev02,721,24.4,60.4,
1770191537022,dev01,1282,27,40.5,
1770191537036,dev02,878,25.9,37,
1770191537224,dev01,756,25.4,74.6,
1770191537240,dev02,1143,20.7,62.5,
1770191537425,dev01,874,22,42.8,
1770191537453,dev02,1041,20,66.4,
1770191537625,dev01,857,24.5,70,
1770191537668,dev02,592,23.2,53.8,
1770191537835,dev01,1054,24.2,63.5,
1770191537879,dev02,968,22.5,60.3,
1770191538039,dev01,1283,21.1,47.6,
1770191538083,dev02,1187,21.8,36.6,
1770191538246,dev01,593,22.3,70.2,
1770191538290,dev02,542,26.1,70.2,
1770191538458,dev01,1255,23.6,41,
1770191538507,dev02,617,27.1,59.6,
1770191538674,dev01,797,23,70.5,
1770191538717,dev02,706,25.6,66.5,
1770191538889,dev01,738,21.5,68.2,
1770191538919,dev02,589,25.9,44.2,
1770191539100,dev01,601,25.2,66.6,
1770191539130,dev02,833,27.1,61,
1770191539304,dev01,806,23.1,53.1,
1770191539336,dev02,417,24.6,48.3,
1770191539516,dev01,833,26,70.5,
1770191539547,dev02,774,20.4,55.5,
1770191539723,dev01,493,21.3,68.8,
1770191539751,dev02,521,23.2,47.9,
1770191539925,dev01,449,21.8,67.2,
1770191539967,dev02,506,20.5,50.3,
1770191540128,dev01,435,25.1,48.5,
1770191540171,dev02,696,27.7,63.5,
1770191540328,dev01,626,21,63.6,
1770191540377,dev02,729,26.1,52.5,
1770191540542,dev01,945,27.2,47.9,
1770191540585,dev02,586,23.4,48.3,
1770191540750,dev01,951,24.2,60.9,
1770191540794,dev02,762,20.5,42,
1770191540960,dev01,429,25.3,54.4,
1770191541003,dev02,672,21.5,70.9,
1770191541169,dev01,1169,23,61.8,
1770191541213,dev02,608,26.2,59.4,
1770191541370,dev01,712,21.4,52.5,
1770191541415,dev02,884,24.8,51.5,
1770191541576,dev01,1103,26.2,42.3,
1770191541619,dev02,828,21.8,55.1,
1770191541781,dev01,1266,26.6,74.7,
1770191541825,dev02,871,25.7,67.1,
1770191541986,dev01,744,22.1,40.2,
1770191542026,dev02,743,25.9,66,
1770191542191,dev01,871,23.8,66.6,
1770191542234,dev02,1086,23.7,56.5,
1770191542403,dev01,872,25.3,74.6,
1770191542447,dev02,425,20.6,60.2,
1770191542609,dev01,460,21.6,70.3,
1770191542651,dev02,1155,20.3,37,
1770191542814,dev01,586,25.9,37.4,
1770191542857,dev02,1231,27,40.9,
1770191543025,dev01,792,27.2,43,
1770191543065,dev02,429,21.7,65.7,
1770191543226,dev01,950,24.3,73.8,
1770191543265,dev02,736,26.3,54.8,
1770191543430,dev01,833,27.5,39.5,
1770191543473,dev02,802,27.1,69.2,
1770191543630,dev01,1256,27.5,59.4,
1770191543683,dev02,1003,21.7,43.3,
1770191543841,dev01,616,25.5,36.7,
1770191543889,dev02,1248,22.4,42.2,
1770191544049,dev01,555,24.4,51.9,
1770191544096,dev02,1006,24.2,64.8,
1770191544262,dev01,499,23.8,74.2,
1770191544309,dev02,914,20.1,72.2,
1770191544467,dev01,1084,23.4,52.2,
1770191544511,dev02,581,21.7,35.2,
1770191544679,dev01,683,21.5,40.8,
1770191544722,dev02,434,20.2,40.2,
1770191544891,dev01,985,20.3,62.7,
1770191544934,dev02,865,27.4,49.5,
1770191545095,dev01,1157,22.9,44.3,
1770191545140,dev02,745,21.2,60.4,
1770191545300,dev01,1118,22.6,53.8,
1770191545346,dev02,931,21.1,49.1,
1770191545512,dev01,716,27.4,74.2,
1770191545551,dev02,1216,25.9,49.7,
1770191545726,dev01,1276,21.5,63.6,
1770191545757,dev02,607,21.1,37.7,
1770191545939,dev01,891,27.4,51.7,
1770191545966,dev02,1219,25.6,74.6,
1770191546150,dev01,805,23.8,65,
1770191546165,dev02,947,27,50.9,
1770191546364,dev01,1119,27.3,43.9,
1770191546376,dev02,649,23.2,55.3,
1770191546567,dev01,619,24.1,59,
1770191546580,dev02,707,21.7,41,
1770191546772,dev01,1045,25.2,61.7,
1770191546785,dev02,652,21.1,38.8,
1770191546982,dev01,664,22.8,63.2,
1770191546998,dev02,476,25.6,48.9,
1770191547193,dev01,561,27.2,42.6,
1770191547205,dev02,1014,26.4,56.1,
1770191547397,dev01,439,24.8,74.9,
1770191547410,dev02,1095,20.6,40.9,
1770191547600,dev01,1061,23.4,45.4,
1770191547615,dev02,1032,21.7,70.4,
1770191547811,dev01,547,20.3,44.5,
1770191547822,dev02,845,26,36.4,
1770191548018,dev01,669,23.3,46.5,
1770191548031,dev02,1042,20.9,65.3,
1770191548220,dev01,988,22.1,64.1,
1770191548235,dev02,877,22,49.9,
1770191548431,dev01,750,21.6,38.5,
1770191548443,dev02,531,23.2,67.4,
1770191548633,dev01,453,25.2,66.8,
1770191548650,dev02,657,21.4,52.9,
1770191548848,dev01,1285,20.6,63.4,
1770191548860,dev02,975,21.1,60.2,
1770191549058,dev01,1220,22.9,66.9,
1770191549074,dev02,891,27.3,68.2,
1770191549265,dev01,1000,21.4,50.7,
1770191549281,dev02,890,23.9,60.1,
1770191549479,dev01,993,22.7,44,
1770191549494,dev02,614,22.3,58,
1770191549686,dev01,1046,27.6,44.3,
1770191549699,dev02,796,21.1,73.5,
1770191549898,dev01,731,25,50.1,
1770191549914,dev02,453,27.8,53.1,
1770191550103,dev01,433,23.1,67.1,
1770191550120,dev02,696,25.6,60.6,
1770191550313,dev01,940,27.1,72.4,
1770191550325,dev02,688,26.7,44.5,
1770191550515,dev01,1240,27.8,39,
1770191550530,dev02,1251,25.5,57.4,
1770191550719,dev01,1242,27.4,40.3,
1770191550743,dev02,998,23.5,56.3,
1770191550929,dev01,1117,21.3,56.3,
1770191550957,dev02,653,26.3,45,
1770191551129,dev01,932,22.8,66.2,
1770191551159,dev02,811,23.1,69.6,
1770191551331,dev01,597,23.6,50.4,
1770191551374,dev02,1173,20.4,38.3,
1770191551535,dev01,969,20.1,71.6,
1770191551580,dev02,1248,22,35.5,
1770191551735,dev01,867,26.7,38.5,
1770191551790,dev02,795,27.6,60.8,
1770191551940,dev01,470,25,67,
1770191551996,dev02,1289,23.1,44.5,
1770191552151,dev01,899,20.8,63.3,
1770191552211,dev02,1240,26.2,43.9,
1770191552356,dev01,877,22.9,62,
1770191552412,dev02,1209,24,72.2,
1770191552568,dev01,522,26.6,53.4,
1770191552612,dev02,703,25.5,36.5,
1770191552772,dev01,532,26.2,42.2,
1770191552819,dev02,821,23.1,57.6,
1770191552979,dev01,1082,21,71.2,
1770191553023,dev02,579,24.1,46.6,
1770191553179,dev01,938,22.1,73.5,
1770191553225,dev02,571,26,39.1,
1770191553394,dev01,1264,25.4,61.9,
1770191553439,dev02,844,24.6,41.6,
1770191553593,dev01,1282,24.7,50.6,
1770191553651,dev02,1068,26,49.7,
1770191553800,dev01,1118,22.9,59.2,
1770191553860,dev02,460,21.6,68.6,
1770191554005,dev01,602,20.3,58.2,
1770191554066,dev02,1008,26.1,57.8,
1770191554220,dev01,620,20.1,37.6,
1770191554266,dev02,918,26.2,60.7,
1770191554428,dev01,1203,24.2,65.3,
1770191554474,dev02,1046,26.9,66.8,
1770191554642,dev01,975,20.6,54.4,
1770191554687,dev02,425,20,74.4,
1770191554854,dev01,796,20.3,55,
1770191554897,dev02,1116,23.7,40.9,
1770191555059,dev01,881,22.7,67.2,
1770191555103,dev02,893,21.6,53.9,
1770191555269,dev01,549,22.5,54.2,
1770191555303,dev02,970,25.3,49.9,
1770191555482,dev01,1257,20.3,43.2,
1770191555509,dev02,904,25.8,57.4,
1770191555687,dev01,833,25.6,56.8,
1770191555714,dev02,679,26.1,60.8,
1770191555889,dev01,680,23.1,38.3,
1770191555920,dev02,627,23.8,52.4,
1770191556093,dev01,1043,27.4,53.4,
1770191556121,dev02,443,25.6,36.3,
1770191556302,dev01,1284,26.4,40.3,
1770191556333,dev02,797,27.5,36.7,
1770191556503,dev01,932,25.3,55.5,
1770191556535,dev02,801,22,46.8,
1770191556710,dev01,1008,24.7,65.7,
1770191556737,dev02,688,21.9,51.7,
1770191556923,dev01,1056,21.6,61.6,
1770191556951,dev02,949,24,54.6,
1770191557134,dev01,1300,24.9,48.8,
1770191557165,dev02,569,22.2,44.4,
1770191557345,dev01,1252,26.8,65.6,
1770191557372,dev02,839,23.2,47.5,
1770191557556,dev01,452,27.9,42.2,
1770191557585,dev02,622,27.9,36.6,
1770191557768,dev01,963,22.1,41,
1770191557799,dev02,1152,23.4,43.6,
1770191557979,dev01,853,27.4,53.4,
1770191558001,dev02,755,27.5,61.2,
1770191558187,dev01,920,24.1,64.6,
1770191558201,dev02,1286,20.2,73.5,
1770191558396,dev01,893,26.5,57.9,
1770191558408,dev02,1268,23.3,36.2,
1770191558606,dev01,941,20.5,65.2,
1770191558617,dev02,492,25.5,73.3,
1770191558812,dev01,564,26.7,72,
1770191558825,dev02,687,24.8,61.1,
1770191559017,dev01,771,22.1,56.5,
1770191559030,dev02,538,23.4,70.1,
1770191559228,dev01,627,27,72.3,
1770191559241,dev02,669,21.1,43.2,
1770191559437,dev01,516,23.1,40.1,
1770191559450,dev02,494,20.8,54.9,
1770191559645,dev01,761,24.6,40,
1770191559658,dev02,1275,20.4,67.9,
1770191559858,dev01,1058,27.7,59.6,
1770191559868,dev02,832,25.7,57.9,
1770191560071,dev02,521,26.1,71,
1770191560070,dev01,878,26.6,66.6,
1770191560271,dev01,642,24.4,36.3,
1770191560271,dev02,802,22.5,36.1,
1770191560473,dev01,689,21.1,39.5,
1770191560473,dev02,485,20.3,66.4,
1770191560683,dev01,787,21.8,71.5,
1770191560683,dev02,713,26,44.7,
1770191560887,dev01,1161,23,63.2,
1770191560887,dev02,421,23.3,60,
1770191561101,dev02,1202,24.4,55.7,
1770191561101,dev01,752,24.7,73,
1770191561304,dev01,460,21.4,59.7,
1770191561304,dev02,574,22.9,66.7,
1770191561517,dev01,1129,24.3,38.8,
1770191561517,dev02,889,26.2,51.8,
1770191561719,dev02,548,26.4,61.8,
1770191561720,dev01,1122,20.9,35.8,
1770191561928,dev01,1099,26.4,49.5,
1770191561929,dev02,1267,25.6,41.4,
1770191562138,dev02,1014,22,60.8,
1770191562138,dev01,447,23.6,48.9,
1770191562347,dev02,1059,20.8,38.3,
1770191562348,dev01,1266,26.9,67.6,
1770191562554,dev02,1023,24.3,57.6,
1770191562554,dev01,643,26.3,51.5,
1770191562769,dev02,959,26.9,46.1,
1770191562769,dev01,866,24.7,38.9,
1770191562969,dev02,1071,26.9,73,
1770191562981,dev01,478,23.8,74.2,
1770191563184,dev02,1253,20.9,55.4,
1770191563185,dev01,934,24.1,71.4,
1770191563384,dev02,1095,20.4,51.2,
1770191563399,dev01,543,22.3,57.9,
1770191563586,dev02,936,20.6,56.5,
1770191563599,dev01,1259,26.9,51.9,
1770191563796,dev02,487,23.8,59.7,
1770191563809,dev01,737,27.9,51.8,
1770191564007,dev02,695,27.3,63.1,
1770191564019,dev01,585,22.8,73.1,
1770191564206,dev02,540,21.1,67.8,
1770191564219,dev01,508,26.9,66.8,
1770191564412,dev02,542,22.2,63.9,
1770191564428,dev01,579,27.6,59.5,
1770191564623,dev02,461,23.3,60.5,
1770191564637,dev01,671,25.7,50.7,
1770191564833,dev02,1249,26.7,67.7,
1770191564845,dev01,809,27.7,59,
1770191565044,dev02,928,27.6,41.6,
1770191565060,dev01,1013,21.7,59.3,
1770191565246,dev02,943,27.3,69.3,
1770191565262,dev01,617,27.1,38.2,
1770191565456,dev02,404,26.2,45.7,
1770191565469,dev01,1004,26.3,48,
1770191565667,dev02,426,21.6,51.1,
1770191565680,dev01,863,20.3,39.4,
1770191565880,dev02,1146,24.7,73.5,
1770191565891,dev01,856,25.2,71.9,
1770191566093,dev01,1199,22.5,58.1,
1770191566095,dev02,571,22.8,73.5,
1770191566305,dev01,947,27.4,58.5,
1770191566305,dev02,867,22.4,52.2,
1770191566516,dev01,848,23.9,68.3,
1770191566519,dev02,1277,25,48.4,
1770191566731,dev02,986,28,55.1,
1770191566731,dev01,555,21.6,46.3,
1770191566932,dev02,994,23.6,57.6,
1770191566932,dev01,800,25.9,54.3,
1770191567144,dev01,1024,25.1,45,
1770191567144,dev02,899,23.9,70.6,
1770191567350,dev01,539,22.8,61.6,
1770191567351,dev02,417,27.1,45.5,
1770191567563,dev01,459,24.8,45.6,
1770191567565,dev02,1011,26.7,59,
1770191567765,dev01,680,26.9,69.8,
1770191567777,dev02,549,21.8,41.2,
1770191567975,dev01,1248,23.5,62.1,
1770191567991,dev02,887,25.9,35.2,
1770191568188,dev01,415,20.1,59.6,
1770191568200,dev02,1035,22.9,57.9,
1770191568398,dev01,503,22.3,72.3,
1770191568411,dev02,1009,23.6,39.1,
1770191568610,dev01,843,24.2,46.1,
1770191568621,dev02,771,22.9,65.1,
1770191568814,dev01,908,21.3,53,
1770191568829,dev02,1213,23.6,67.7,
1770191569024,dev01,880,27.9,57.9,
1770191569039,dev02,1299,23.4,38.8,
1770191569233,dev01,1231,22.5,52.7,
1770191569244,dev02,1078,20.7,50.6,
1770191569447,dev02,910,27,49.7,
1770191569448,dev01,987,21.8,68.8,
1770191569648,dev02,642,28,47.5,
1770191569661,dev01,452,26.8,73.9,
1770191569863,dev01,694,24.2,43.8,
1770191569863,dev02,674,23.4,52.6,
1770191570075,dev01,819,26.2,58.5,
1770191570074,dev02,546,26.7,52.7,
1770191570275,dev02,900,20.2,58.7,
1770191570275,dev01,682,25.4,63.7,
1770191570486,dev02,450,25.5,63.3,
1770191570487,dev01,694,21.9,73.6,
1770191570696,dev02,564,27,48.5,
1770191570697,dev01,1207,22.7,38.3,
1770191570898,dev01,773,25,50.5,
1770191570898,dev02,517,20.7,57,
1770191571112,dev02,1108,27.2,51.8,
1770191571113,dev01,670,20.2,36,
1770191571320,dev02,442,27.7,44.9,
1770191571321,dev01,416,26.9,57.9,
1770191571533,dev01,1246,27.2,46.1,
1770191571532,dev02,1235,23,59.3,
1770191571736,dev01,510,26.8,58.8,
1770191571735,dev02,1123,27.6,40,
1770191571946,dev01,1103,22.9,41.4,
1770191571945,dev02,985,21.1,65.8,
1770191572156,dev02,856,23.8,58.5,
1770191572156,dev01,734,23.6,69,
1770191572360,dev01,804,25.2,60.7,
1770191572360,dev02,872,25.1,71.5,
1770191572564,dev02,981,23,46,
1770191572564,dev01,1025,23.1,48.2,
1770191572778,dev01,1173,26.5,61.1,
1770191572778,dev02,1095,27.4,53.4,
1770191572988,dev02,429,20.3,43.2,
1770191572989,dev01,510,27.3,74.3,
1770191573201,dev01,534,21,53.8,
1770191573201,dev02,440,20.6,72,
1770191573410,dev01,777,23.2,60.6,
1770191573410,dev02,1212,20.7,42.3,
1770191573625,dev02,951,27.8,36.4,
1770191573625,dev01,543,25.4,36,
1770191573827,dev01,815,24.5,69.7,
1770191573827,dev02,967,25.3,50.7,
1770191574041,dev01,410,23.4,57.3,
